route_id,service_id,trip_id,trip_headsign,direction_id
WL,DAILY,WR_UP_90352_1,,1
WL,DAILY,WR_UP_90356_1,,1
WL,DAILY,WR_UP_90358_1,,1
WL,DAILY,WR_UP_92072_1,,1
WL,DAILY,WR_UP_94114_1,,1
WL,DAILY,WR_UP_92074_1,,1
WL,DAILY,WR_UP_90362_1,,1
WL,DAILY,WR_UP_90364_1,,1
WL,DAILY,WR_UP_90366_1,,1
WL,DAILY,WR_UP_90368_1,,1
WL,DAILY,WR_UP_90370_1,,1
WL,DAILY,WR_UP_92076_1,,1
WL,DAILY,WR_UP_90372_1,,1
WL,DAILY,WR_UP_90374_1,,1
WL,DAILY,WR_UP_94034_1,,1
WL,DAILY,WR_UP_90376_1,,1
WL,DAILY,WR_UP_90378_1,,1
WL,DAILY,WR_UP_90384_1,,1
WL,DAILY,WR_UP_90386_1,,1
WL,DAILY,WR_UP_90388_1,,1
WL,DAILY,WR_UP_90390_1,,1
WL,DAILY,WR_UP_92078_1,,1
WL,DAILY,WR_UP_92080_1,,1
WL,DAILY,WR_UP_90394_1,,1
WL,DAILY,WR_UP_90396_1,,1
WL,DAILY,WR_UP_90398_1,,1
WL,DAILY,WR_UP_94036_1,,1
WL,DAILY,WR_UP_90402_1,,1
WL,DAILY,WR_UP_92082_1,,1
WL,DAILY,WR_UP_94038_1,,1
WL,DAILY,WR_UP_90404_1,,1
WL,DAILY,WR_UP_92084_1,,1
WL,DAILY,WR_UP_94040_1,,1
WL,DAILY,WR_UP_94042_1,,1
WL,DAILY,WR_UP_90408_1,,1
WL,DAILY,WR_UP_90410_1,,1
WL,DAILY,WR_UP_90412_1,,1
WL,DAILY,WR_UP_92086_1,,1
WL,DAILY,WR_UP_90414_1,,1
WL,DAILY,WR_UP_90416_1,,1
WL,DAILY,WR_UP_92088_1,,1
WL,DAILY,WR_UP_90418_1,,1
WL,DAILY,WR_UP_90420_1,,1
WL,DAILY,WR_UP_90420A_1,,1
WL,DAILY,WR_UP_90422_1,,1
WL,DAILY,WR_UP_90424_1,,1
WL,DAILY,WR_UP_92090_1,,1
WL,DAILY,WR_UP_90426_1,,1
WL,DAILY,WR_UP_90428_1,,1
WL,DAILY,WR_UP_94044_1,,1
WL,DAILY,WR_UP_90430_1,,1
WL,DAILY,WR_UP_92092_1,,1
WL,DAILY,WR_UP_90432_1,,1
WL,DAILY,WR_UP_90436_1,,1
WL,DAILY,WR_UP_92094_1,,1
WL,DAILY,WR_UP_90438_1,,1
WL,DAILY,WR_UP_92096_1,,1
WL,DAILY,WR_UP_90440_1,,1
WL,DAILY,WR_UP_90444A_1,,1
WL,DAILY,WR_UP_90442_1,,1
WL,DAILY,WR_UP_90444_1,,1
WL,DAILY,WR_UP_90446_1,,1
WL,DAILY,WR_UP_90448_1,,1
WL,DAILY,WR_UP_90450_1,,1
WL,DAILY,WR_UP_90452_1,,1
WL,DAILY,WR_UP_90454_1,,1
WL,DAILY,WR_UP_92098_1,,1
WL,DAILY,WR_UP_90456_1,,1
WL,DAILY,WR_UP_92100_1,,1
WL,DAILY,WR_UP_90458_1,,1
WL,DAILY,WR_UP_90460_1,,1
WL,DAILY,WR_UP_90462_1,,1
WL,DAILY,WR_UP_94046_1,,1
WL,DAILY,WR_UP_90466_1,,1
WL,DAILY,WR_UP_94116_1,,1
WL,DAILY,WR_UP_90470_1,,1
WL,DAILY,WR_UP_90472_1,,1
WL,DAILY,WR_UP_92102_1,,1
WL,DAILY,WR_UP_90474_1,,1
WL,DAILY,WR_UP_90476_1,,1
WL,DAILY,WR_UP_90478_1,,1
WL,DAILY,WR_UP_90480_1,,1
WL,DAILY,WR_UP_90482_1,,1
WL,DAILY,WR_UP_90484_1,,1
WL,DAILY,WR_UP_90486_1,,1
WL,DAILY,WR_UP_94048_1,,1
WL,DAILY,WR_UP_90490_1,,1
WL,DAILY,WR_UP_90492_1,,1
WL,DAILY,WR_UP_90494_1,,1
WL,DAILY,WR_UP_90496_1,,1
WL,DAILY,WR_UP_90498_1,,1
WL,DAILY,WR_UP_90500_1,,1
WL,DAILY,WR_UP_92104_1,,1
WL,DAILY,WR_UP_90502_1,,1
WL,DAILY,WR_UP_90504_1,,1
WL,DAILY,WR_UP_92106_1,,1
WL,DAILY,WR_UP_90506_1,,1
WL,DAILY,WR_UP_90508_1,,1
WL,DAILY,WR_UP_92108_1,,1
WL,DAILY,WR_UP_92110_1,,1
WL,DAILY,WR_UP_94050_1,,1
WL,DAILY,WR_UP_90510_1,,1
WL,DAILY,WR_UP_94052_1,,1
WL,DAILY,WR_UP_90512_1,,1
WL,DAILY,WR_UP_90514_1,,1
WL,DAILY,WR_UP_90516_1,,1
WL,DAILY,WR_UP_92112_1,,1
WL,DAILY,WR_UP_90520_1,,1
WL,DAILY,WR_UP_90522_1,,1
WL,DAILY,WR_UP_90524_1,,1
WL,DAILY,WR_UP_90526_1,,1
WL,DAILY,WR_UP_94054_1,,1
WL,DAILY,WR_UP_90532_1,,1
WL,DAILY,WR_UP_92114_1,,1
WL,DAILY,WR_UP_90534_1,,1
WL,DAILY,WR_UP_90536_1,,1
WL,DAILY,WR_UP_90536A_1,,1
WL,DAILY,WR_UP_92116_1,,1
WL,DAILY,WR_UP_92118_1,,1
WL,DAILY,WR_UP_90538_1,,1
WL,DAILY,WR_UP_93022_1,,1
WL,DAILY,WR_UP_90540_1,,1
WL,DAILY,WR_UP_94056_1,,1
WL,DAILY,WR_UP_90546_1,,1
WL,DAILY,WR_UP_94058_1,,1
WL,DAILY,WR_UP_90550_1,,1
WL,DAILY,WR_UP_92120_1,,1
WL,DAILY,WR_UP_90552_1,,1
WL,DAILY,WR_UP_90554_1,,1
WL,DAILY,WR_UP_90556_1,,1
WL,DAILY,WR_UP_90558_1,,1
WL,DAILY,WR_UP_90560_1,,1
WL,DAILY,WR_UP_90562_1,,1
WL,DAILY,WR_UP_90564_1,,1
WL,DAILY,WR_UP_90566_1,,1
WL,DAILY,WR_UP_90568_1,,1
WL,DAILY,WR_UP_92122_1,,1
WL,DAILY,WR_UP_90570_1,,1
WL,DAILY,WR_UP_90572_1,,1
WL,DAILY,WR_UP_90574_1,,1
WL,DAILY,WR_UP_92124_1,,1
WL,DAILY,WR_UP_90576_1,,1
WL,DAILY,WR_UP_90578_1,,1
WL,DAILY,WR_UP_92126_1,,1
WL,DAILY,WR_UP_92128_1,,1
WL,DAILY,WR_UP_90580_1,,1
WL,DAILY,WR_UP_90582_1,,1
WL,DAILY,WR_UP_92130_1,,1
WL,DAILY,WR_UP_90586_1,,1
WL,DAILY,WR_UP_90588_1,,1
WL,DAILY,WR_UP_94060_1,,1
WL,DAILY,WR_UP_90592_1,,1
WL,DAILY,WR_UP_90594_1,,1
WL,DAILY,WR_UP_90596_1,,1
WL,DAILY,WR_UP_92132_1,,1
WL,DAILY,WR_UP_90598_1,,1
WL,DAILY,WR_UP_94062_1,,1
WL,DAILY,WR_UP_90600_1,,1
WL,DAILY,WR_UP_90602_1,,1
WL,DAILY,WR_UP_93026_1,,1
WL,DAILY,WR_UP_92134_1,,1
WL,DAILY,WR_UP_90606_1,,1
WL,DAILY,WR_UP_90608_1,,1
WL,DAILY,WR_UP_90610_1,,1
WL,DAILY,WR_UP_90612_1,,1
WL,DAILY,WR_UP_94064_1,,1
WL,DAILY,WR_UP_90614_1,,1
WL,DAILY,WR_UP_90616_1,,1
WL,DAILY,WR_UP_90618_1,,1
WL,DAILY,WR_UP_90620_1,,1
WL,DAILY,WR_UP_92136_1,,1
WL,DAILY,WR_UP_90622_1,,1
WL,DAILY,WR_UP_90624_1,,1
WL,DAILY,WR_UP_90626_1,,1
WL,DAILY,WR_UP_90628_1,,1
WL,DAILY,WR_UP_94118_1,,1
WL,DAILY,WR_UP_94066_1,,1
WL,DAILY,WR_UP_90634_1,,1
WL,DAILY,WR_UP_90636_1,,1
WL,DAILY,WR_UP_90638_1,,1
WL,DAILY,WR_UP_92138_1,,1
WL,DAILY,WR_UP_92140_1,,1
WL,DAILY,WR_UP_90640_1,,1
WL,DAILY,WR_UP_90642_1,,1
WL,DAILY,WR_UP_90644_1,,1
WL,DAILY,WR_UP_90646_1,,1
WL,DAILY,WR_UP_92142_1,,1
WL,DAILY,WR_UP_90648_1,,1
WL,DAILY,WR_UP_90650_1,,1
WL,DAILY,WR_UP_90652_1,,1
WL,DAILY,WR_UP_90654_1,,1
WL,DAILY,WR_UP_90656_1,,1
WL,DAILY,WR_UP_90658_1,,1
WL,DAILY,WR_UP_90660_1,,1
WL,DAILY,WR_UP_90662_1,,1
WL,DAILY,WR_UP_94068_1,,1
WL,DAILY,WR_UP_90664_1,,1
WL,DAILY,WR_UP_90666_1,,1
WL,DAILY,WR_UP_94070_1,,1
WL,DAILY,WR_UP_90672_1,,1
WL,DAILY,WR_UP_90674_1,,1
WL,DAILY,WR_UP_90676_1,,1
WL,DAILY,WR_UP_94072_1,,1
WL,DAILY,WR_UP_90680_1,,1
WL,DAILY,WR_UP_90682_1,,1
WL,DAILY,WR_UP_92144_1,,1
WL,DAILY,WR_UP_93028_1,,1
WL,DAILY,WR_UP_90684_1,,1
WL,DAILY,WR_UP_90686_1,,1
WL,DAILY,WR_UP_90688_1,,1
WL,DAILY,WR_UP_90690_1,,1
WL,DAILY,WR_UP_92146_1,,1
WL,DAILY,WR_UP_90692_1,,1
WL,DAILY,WR_UP_90694_1,,1
WL,DAILY,WR_UP_94074_1,,1
WL,DAILY,WR_UP_94076_1,,1
WL,DAILY,WR_UP_90700_1,,1
WL,DAILY,WR_UP_90702_1,,1
WL,DAILY,WR_UP_92148_1,,1
WL,DAILY,WR_UP_90704_1,,1
WL,DAILY,WR_UP_94078_1,,1
WL,DAILY,WR_UP_90708_1,,1
WL,DAILY,WR_UP_90710_1,,1
WL,DAILY,WR_UP_90714_1,,1
WL,DAILY,WR_UP_90716_1,,1
WL,DAILY,WR_UP_92150_1,,1
WL,DAILY,WR_UP_90718_1,,1
WL,DAILY,WR_UP_90720_1,,1
WL,DAILY,WR_UP_90726_1,,1
WL,DAILY,WR_UP_92152_1,,1
WL,DAILY,WR_UP_90728_1,,1
WL,DAILY,WR_UP_90730_1,,1
WL,DAILY,WR_UP_90732_1,,1
WL,DAILY,WR_UP_90734_1,,1
WL,DAILY,WR_UP_90736_1,,1
WL,DAILY,WR_UP_90738_1,,1
WL,DAILY,WR_UP_92154_1,,1
WL,DAILY,WR_UP_90740_1,,1
WL,DAILY,WR_UP_92156_1,,1
WL,DAILY,WR_UP_90742_1,,1
WL,DAILY,WR_UP_94080_1,,1
WL,DAILY,WR_UP_90746_1,,1
WL,DAILY,WR_UP_90748_1,,1
WL,DAILY,WR_UP_90750_1,,1
WL,DAILY,WR_UP_90752_1,,1
WL,DAILY,WR_UP_90754_1,,1
WL,DAILY,WR_UP_92158_1,,1
WL,DAILY,WR_UP_90756_1,,1
WL,DAILY,WR_UP_90758_1,,1
WL,DAILY,WR_UP_92160_1,,1
WL,DAILY,WR_UP_90760_1,,1
WL,DAILY,WR_UP_90762_1,,1
WL,DAILY,WR_UP_90764_1,,1
WL,DAILY,WR_UP_90766_1,,1
WL,DAILY,WR_UP_92162_1,,1
WL,DAILY,WR_UP_90768_1,,1
WL,DAILY,WR_UP_90770_1,,1
WL,DAILY,WR_UP_90772_1,,1
WL,DAILY,WR_UP_90774_1,,1
WL,DAILY,WR_UP_92164_1,,1
WL,DAILY,WR_UP_92166_1,,1
WL,DAILY,WR_UP_90776_1,,1
WL,DAILY,WR_UP_92168_1,,1
WL,DAILY,WR_UP_90778_1,,1
WL,DAILY,WR_UP_90780_1,,1
WL,DAILY,WR_UP_94082_1,,1
WL,DAILY,WR_UP_90782_1,,1
WL,DAILY,WR_UP_92170_1,,1
WL,DAILY,WR_UP_94084_1,,1
WL,DAILY,WR_UP_94120_1,,1
WL,DAILY,WR_UP_90788_1,,1
WL,DAILY,WR_UP_90790_1,,1
WL,DAILY,WR_UP_90792_1,,1
WL,DAILY,WR_UP_90794_1,,1
WL,DAILY,WR_UP_90796_1,,1
WL,DAILY,WR_UP_94086_1,,1
WL,DAILY,WR_UP_94088_1,,1
WL,DAILY,WR_UP_90802_1,,1
WL,DAILY,WR_UP_90804_1,,1
WL,DAILY,WR_UP_90806_1,,1
WL,DAILY,WR_UP_90808_1,,1
WL,DAILY,WR_UP_90810_1,,1
WL,DAILY,WR_UP_92172_1,,1
WL,DAILY,WR_UP_90812_1,,1
WL,DAILY,WR_UP_90814_1,,1
WL,DAILY,WR_UP_92174_1,,1
WL,DAILY,WR_UP_90816_1,,1
WL,DAILY,WR_UP_90818_1,,1
WL,DAILY,WR_UP_90820_1,,1
WL,DAILY,WR_UP_90822_1,,1
WL,DAILY,WR_UP_90826_1,,1
WL,DAILY,WR_UP_93034_1,,1
WL,DAILY,WR_UP_94090_1,,1
WL,DAILY,WR_UP_92176_1,,1
WL,DAILY,WR_UP_90828_1,,1
WL,DAILY,WR_UP_90830_1,,1
WL,DAILY,WR_UP_90832_1,,1
WL,DAILY,WR_UP_90834_1,,1
WL,DAILY,WR_UP_90836_1,,1
WL,DAILY,WR_UP_90838_1,,1
WL,DAILY,WR_UP_90840_1,,1
WL,DAILY,WR_UP_90842_1,,1
WL,DAILY,WR_UP_92178_1,,1
WL,DAILY,WR_UP_90844_1,,1
WL,DAILY,WR_UP_90846_1,,1
WL,DAILY,WR_UP_90848_1,,1
WL,DAILY,WR_UP_90850_1,,1
WL,DAILY,WR_UP_90852_1,,1
WL,DAILY,WR_UP_92180_1,,1
WL,DAILY,WR_UP_92182_1,,1
WL,DAILY,WR_UP_90854_1,,1
WL,DAILY,WR_UP_90856_1,,1
WL,DAILY,WR_UP_90858_1,,1
WL,DAILY,WR_UP_90860_1,,1
WL,DAILY,WR_UP_90862_1,,1
WL,DAILY,WR_UP_90864_1,,1
WL,DAILY,WR_UP_90866_1,,1
WL,DAILY,WR_UP_90868_1,,1
WL,DAILY,WR_UP_90870_1,,1
WL,DAILY,WR_UP_94092_1,,1
WL,DAILY,WR_UP_90872_1,,1
WL,DAILY,WR_UP_90874_1,,1
WL,DAILY,WR_UP_92184_1,,1
WL,DAILY,WR_UP_90878_1,,1
WL,DAILY,WR_UP_90880_1,,1
WL,DAILY,WR_UP_90882_1,,1
WL,DAILY,WR_UP_90884_1,,1
WL,DAILY,WR_UP_90886_1,,1
WL,DAILY,WR_UP_94094_1,,1
WL,DAILY,WR_UP_93036_1,,1
WL,DAILY,WR_UP_94096_1,,1
WL,DAILY,WR_UP_90892_1,,1
WL,DAILY,WR_UP_90894_1,,1
WL,DAILY,WR_UP_90896_1,,1
WL,DAILY,WR_UP_90898_1,,1
WL,DAILY,WR_UP_90900_1,,1
WL,DAILY,WR_UP_90902_1,,1
WL,DAILY,WR_UP_92186_1,,1
WL,DAILY,WR_UP_92188_1,,1
WL,DAILY,WR_UP_90904_1,,1
WL,DAILY,WR_UP_94098_1,,1
WL,DAILY,WR_UP_90908_1,,1
WL,DAILY,WR_UP_90910_1,,1
WL,DAILY,WR_UP_90912_1,,1
WL,DAILY,WR_UP_90916_1,,1
WL,DAILY,WR_UP_90918_1,,1
WL,DAILY,WR_UP_92190_1,,1
WL,DAILY,WR_UP_90922_1,,1
WL,DAILY,WR_UP_90924_1,,1
WL,DAILY,WR_UP_93038_1,,1
WL,DAILY,WR_UP_90926_1,,1
WL,DAILY,WR_UP_90928_1,,1
WL,DAILY,WR_UP_90930_1,,1
WL,DAILY,WR_UP_90932_1,,1
WL,DAILY,WR_UP_90934_1,,1
WL,DAILY,WR_UP_92192_1,,1
WL,DAILY,WR_UP_90936_1,,1
WL,DAILY,WR_UP_92194_1,,1
WL,DAILY,WR_UP_90938_1,,1
WL,DAILY,WR_UP_94100_1,,1
WL,DAILY,WR_UP_92196_1,,1
WL,DAILY,WR_UP_90940_1,,1
WL,DAILY,WR_UP_90942_1,,1
WL,DAILY,WR_UP_90944_1,,1
WL,DAILY,WR_UP_90946_1,,1
WL,DAILY,WR_UP_90948_1,,1
WL,DAILY,WR_UP_94102_1,,1
WL,DAILY,WR_UP_90950_1,,1
WL,DAILY,WR_UP_90952_1,,1
WL,DAILY,WR_UP_92198_1,,1
WL,DAILY,WR_UP_90954_1,,1
WL,DAILY,WR_UP_90956_1,,1
WL,DAILY,WR_UP_90958_1,,1
WL,DAILY,WR_UP_92200_1,,1
WL,DAILY,WR_UP_90960_1,,1
WL,DAILY,WR_UP_90962_1,,1
WL,DAILY,WR_UP_90964_1,,1
WL,DAILY,WR_UP_90966_1,,1
WL,DAILY,WR_UP_90968_1,,1
WL,DAILY,WR_UP_90970_1,,1
WL,DAILY,WR_UP_94132_1,,1
WL,DAILY,WR_UP_90972_1,,1
WL,DAILY,WR_UP_90974_1,,1
WL,DAILY,WR_UP_90976_1,,1
WL,DAILY,WR_UP_90978_1,,1
WL,DAILY,WR_UP_92202_1,,1
WL,DAILY,WR_UP_90980_1,,1
WL,DAILY,WR_UP_90982_1,,1
WL,DAILY,WR_UP_90984_1,,1
WL,DAILY,WR_UP_92204_1,,1
WL,DAILY,WR_UP_94104_1,,1
WL,DAILY,WR_UP_90990_1,,1
WL,DAILY,WR_UP_90992_1,,1
WL,DAILY,WR_UP_94106_1,,1
WL,DAILY,WR_UP_90996_1,,1
WL,DAILY,WR_UP_90998_1,,1
WL,DAILY,WR_UP_92206_1,,1
WL,DAILY,WR_UP_91000_1,,1
WL,DAILY,WR_UP_91002_1,,1
WL,DAILY,WR_UP_91004_1,,1
WL,DAILY,WR_UP_92208_1,,1
WL,DAILY,WR_UP_91006_1,,1
WL,DAILY,WR_UP_91008_1,,1
WL,DAILY,WR_UP_91010_1,,1
WL,DAILY,WR_UP_91012_1,,1
WL,DAILY,WR_UP_91014_1,,1
WL,DAILY,WR_UP_91016_1,,1
WL,DAILY,WR_UP_91018_1,,1
WL,DAILY,WR_UP_91020_1,,1
WL,DAILY,WR_UP_91022_1,,1
WL,DAILY,WR_UP_91024_1,,1
BEST_97878,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97878_1,Bandra Reclamation Bus Station,
BEST_97880,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97880_1,Bandra Colony Bus Station,
BEST_97881,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97881_1,Jijamata Udyan (Byculla),
BEST_97882,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97882_1,Jijamata Udyan (Byculla),
BEST_97883,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97883_1,Goregaon Oshiwara Depot,
BEST_97884,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97884_1,Colaba Depot (Electric House),
BEST_97885,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97885_1,Colaba Depot (Electric House),
BEST_97886,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97886_1,Backbay Depot,
BEST_97887,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97887_1,Vijay Vallabh Chowk (Pydhonie),
BEST_97888,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97888_1,Chhatrapati Shivaji Maharaj Terminus (C.S.M.T.),
BEST_97889,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97889_1,Hutatma Chowk (Mumbai University),
BEST_97890,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97890_1,Mantralaya,
BEST_97891,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97891_1,Antop Hill Bus Station,
BEST_97892,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97892_1,Bandra Colony Bus Station,
BEST_97893,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97893_1,Dr.Shyamaprasad Mukherjee Chowk (Museum),
BEST_97894,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97894_1,Mantralaya,
BEST_97895,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97895_1,Marol Maroshi Bus Station,
BEST_97896,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97896_1,Backbay Depot,
BEST_97897,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97897_1,Prabodhankar Thackeray Udyan Bus Station (Sewree),
BEST_97898,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97898_1,Rani Laxmibai Chowk,
BEST_97899,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97899_1,J.V.P.D.Bus Station,
BEST_97900,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97900_1,Comrade P.K.Kurne Chowk,
BEST_97901,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97901_1,J.Mehta Marg,
BEST_97902,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97902_1,Marol Depot,
BEST_97903,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97903_1,Dr.Shamaprasad Mukherji Chowk,
BEST_97904,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97904_1,Shrawan Yashwante Chowk (Kala Chowky),
BEST_97905,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97905_1,Backbay Depot,
BEST_97906,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97906_1,Chhatrapati Shivaji Maharaj Terminus (C.S.M.T.),
BEST_97907,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97907_1,M.M.R.D.A.Colony (Extension) Mahul,
BEST_97908,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97908_1,Dharavi Depot,
BEST_97909,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97909_1,M.M.R.D.A.Colony (Extension) Mahul,
BEST_97910,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97910_1,Mallet Bunder Check Post,
BEST_97911,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97911_1,Dharavi Depot,
BEST_97912,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97912_1,Veer Hutatma Bhai Kotwal Udyan (Plaza),
BEST_97913,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97913_1,Vesave Yari Road Bus Station,
BEST_97914,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97914_1,Kamala Nehru Park (Malabar Hill),
BEST_97915,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97915_1,Kurla Bus Station (E),
BEST_97916,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97916_1,Kurla Bus Station (E),
BEST_97917,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97917_1,Pandit Paluskar Chowk (Opera House),
BEST_97918,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97918_1,Chunabhatti,
BEST_97919,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97919_1,Ballard Pier,
BEST_97920,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97920_1,Pandit Paluskar Chowk (Opera House),
BEST_97921,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97921_1,Rani Laxmibai Chowk Sion,
BEST_97922,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97922_1,Colaba Depot (Electric House),
BEST_97923,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97923_1,Antop Hill,
BEST_97924,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97924_1,Dr.Shyamaprasad Mukherjee Chowk (Museum),
BEST_97925,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97925_1,Bhakti Park Complex,
BEST_97926,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97926_1,Bhakti Park Complex,
BEST_97927,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97927_1,Gorai Depot,
BEST_97928,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97928_1,Bandra Bus Station (W),
BEST_97929,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97929_1,Mantralaya,
BEST_97930,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97930_1,Colaba Bus Station,
BEST_97931,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97931_1,Pandit Paluskar Chowk (Opera House),
BEST_97932,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97932_1,Andheri Railway Station (W),
BEST_97933,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97933_1,Andheri Railway Station (W),
BEST_97934,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97934_1,Goregaon Oshiwara Depot,
BEST_97935,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97935_1,Goregaon Oshiwara Depot,
BEST_97936,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97936_1,Goregaon Oshiwara Depot,
BEST_97937,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97937_1,Kurla Bus Station (E),
BEST_97938,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97938_1,Kurla Bus Station (E),
BEST_97939,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97939_1,Ahilyabai Holkar Chk. Eross Cinema,
BEST_97940,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97940_1,Bandra Colony Bus Station,
BEST_97941,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97941_1,Bandra Colony Bus Station,
BEST_97942,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97942_1,Hutatma Chowk (Mumbai University),
BEST_97943,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97943_1,Mantralaya,
BEST_97944,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97944_1,Backbay Depot,
BEST_97945,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97945_1,Ahilyabai Holkar Chowk (Churchgate),
BEST_97946,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97946_1,Kamala Nehru Park (Malabar Hill),
BEST_97947,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97947_1,Kamala Nehru Park (Malabar Hill),
BEST_97948,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97948_1,Comrade P.K.Kurne Chowk,
BEST_97949,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97949_1,Chhatrapati Shivaji Maharaj Terminus (C.S.M.T.),
BEST_97950,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97950_1,Ballard Pier,
BEST_97951,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97951_1,R.C.Church,
BEST_97952,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97952_1,Navy Nagar (Colaba),
BEST_97953,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97953_1,Jijamata Udyan (Byculla),
BEST_97954,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97954_1,Jijamata Udyan (Byculla),
BEST_97955,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97955_1,Backbay Depot,
BEST_97956,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97956_1,Maharana Pratap Chowk (Mazgaon),
BEST_97957,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97957_1,Byculla Railway Station (W),
BEST_97958,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97958_1,Dharavi Depot,
BEST_97959,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97959_1,Kasturba Gandhi Chowk (C.P.Tank),
BEST_97960,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97960_1,Lal Bahadur Shastri College,
BEST_97962,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97962_1,Pratiksha Nagar Depot,
BEST_97963,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97963_1,Pratiksha Nagar Depot,
BEST_97964,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97964_1,Veer Hutatma Bhai Kotwal Udyan (Plaza),
BEST_97965,BUS_MO_TU_WE_TH_FR_SA_SU,BEST_97965_1,Comrade P.K.Kurne Chowk,
